gene	tot_nsample
FBN3	269
FBP1	10
FBP2	23
FBRS	1
FBRS_ENST00000287468	19
FBRS_ENST00000356166	2
FBRS_ENST00000395073	11
FBRSL1	20
FBRSL1_ENST00000434748	22
FBXL12	17
FBXL13	52
FBXL14	18
FBXL15	6
FBXL16	23
FBXL17	31
FBXL17_ENST00000542267	25
FBXL18	47
FBXL18_ENST00000382368	39
FBXL18_ENST00000453700	4
FBXL19	33
FBXL19_ENST00000380310	40
FBXL2	35
FBXL2_ENST00000538181	1
FBXL20	32
FBXL21	27
FBXL21_ENST00000297158	38
FBXL22	4
FBXL3	40
FBXL4	50
FBXL5	45
FBXL6	25
FBXL7	137
FBXL8	9
FBXO10	75
FBXO11	68
FBXO11_ENST00000403359	43
FBXO15	54
FBXO15_ENST00000419743	40
FBXO16	3
FBXO16_ENST00000380254	21
FBXO17	15
FBXO17_ENST00000430193	24
FBXO18	101
FBXO2	25
FBXO21	53
FBXO22	38
FBXO22_ENST00000453211	20
FBXO24	62
FBXO24_ENST00000427939	44
FBXO25	24
FBXO27	26
FBXO28	30
FBXO3	30
FBXO30	54
FBXO31	36
FBXO31_ENST00000311635	40
FBXO32	36
FBXO33	21
FBXO34	59
FBXO36	10
FBXO36_ENST00000283946	12
FBXO38	103
FBXO39	45
FBXO4	39
FBXO40	97
FBXO41	31
FBXO41_ENST00000295133	13
FBXO41_ENST00000521871	32
FBXO42	49
FBXO43	78
FBXO43_ENST00000428847	65
FBXO44	19
FBXO45	17
FBXO46	33
FBXO47	29
FBXO48	18
FBXO5	39
FBXO6	17
FBXO7	43
FBXO7_ENST00000266087	42
FBXO7_ENST00000382058	28
FBXO8	33
FBXO9	23
FBXW10	79
FBXW11	36
FBXW11_ENST00000296933	30
FBXW12	40
FBXW2	3
FBXW2_ENST00000373926	29
FBXW4	34
FBXW5	31
FBXW7	695
FBXW7_ENST00000281708	373
FBXW7_ENST00000296555	229
FBXW7_ENST00000534231	312
FBXW7_NM_018315_2	352
FBXW8	52
FBXW9	9
FBXW9_ENST00000393261	20
FCAMR	29
FCAMR_ENST00000324852	33
FCAMR_ENST00000367087	27
FCAR	50
FCAR_ENST00000433231	38
FCER1A	66
FCER1G	10
FCER2	17
FCF1	13
FCGBP	383
FCGR1A	25
FCGR1B	12
FCGR2A	33
FCGR2B_ENST00000358671	28
FCGR2C	1
FCGR2C_ENST00000543859	1
FCGR3A	38
FCGR3B	34
FCGRT	21
FCHO1	63
FCHO2	45
FCHO2_ENST00000430046	47
FCHSD1	51
FCHSD2	52
FCHSD2_ENST00000409418	46
FCN1	58
FCN2	50
FCN3	21
FCRL1	93
FCRL1_ENST00000358292	56
FCRL2	76
FCRL2_ENST00000469986	23
FCRL3	147
FCRL4	78
FCRL5	149
FCRL6	47
FCRLA	57
FCRLA_ENST00000367959	30
FCRLB	33
FDFT1	24
FDPS	39
FDX1	6
FDX1L	18
FDXACB1	46
FDXACB1_ENST00000260257	29
FDXR	38
FDXR_ENST00000581530	24
FECH	41
FEM1A	39
FEM1B	33
FEM1C	45
FEN1	14
FER	96
FER1L5	105
FER1L6	229
FERD3L	62
FERMT1	41
FERMT1_ENST00000339538	28
FERMT2	55
FERMT3	49
FES	39
FES_ENST00000328850	52
FETUB	46
FEV	10
FEZ1	45
FEZ2	12
FEZF1	52
FEZF2	45
FFAR1	29
FFAR2	37
FFAR3	40
FGA	167
FGB	63
FGD1	96
FGD2	60
FGD3	54
FGD3_ENST00000375482	59
FGD4	63
FGD4_ENST00000266482	5
FGD4_ENST00000381025	3
FGD5	119
FGD5_ENST00000285046	121
FGD6	119
FGF1	2
FGF1_ENST00000359370	6
FGF10	37
FGF11	13
FGF12	57
FGF12_ENST00000264730	22
FGF13	47
FGF13_ENST00000305414	31
FGF13_ENST00000370603	44
FGF14	40
FGF14_ENST00000376143	32
FGF16	14
FGF17	19
FGF18	29
FGF19	11
FGF2	19
FGF20	14
FGF21	19
FGF22	7
FGF23	54
FGF3	27
FGF4	10
FGF5	41
FGF6	39
FGF7	21
FGF7P2	2
FGF8	21
FGF9	17
FGFBP1	27
FGFBP2	20
FGFBP3	5
FGFR1	97
FGFR1_ENST00000335922	65
FGFR1_ENST00000425967	35
FGFR1_ENST00000447712	78
FGFR1OP	4
FGFR1OP_ENST00000366847	16
FGFR1OP2	20
FGFR2	275
FGFR2_ENST00000351936	137
FGFR2_ENST00000357555	124
FGFR2_ENST00000457416	149
FGFR3	2367
FGFR3_ENST00000340107	56
FGFR4	80
FGFR4_ENST00000292408	77
FGFRL1	38
FGFRL1_ENST00000542622	30
FGG	57
FGGY	40
FGGY_ENST00000303721	47
FGL1	30
FGL2	37
FGR	33
FH	57
FHAD1	12
FHAD1_ENST00000375999	51
FHDC1	93
FHIT	21
FHIT_ENST00000476844	18
FHL1	35
FHL1_ENST00000394155	40
FHL1_ENST00000539015	20
FHL2	17
FHL3	9
FHL5	67
FHOD1	80
FHOD3	195
FIBCD1	32
FIBIN	19
FIBP	22
FICD	34
FIG4	69
FIG4_ENST00000415980	1
FIGF	35
FIGLA	11
FIGLA_ENST00000332372	10
FIGN	104
FIGNL1	68
FILIP1	152
FILIP1L	85
FILIP1L_ENST00000354552	65
FIP1L1	6
FIP1L1_ENST00000337488	50
FIS1	10
FITM1	24
FITM2	14
FIZ1	25
FJX1	16
FJX1_ENST00000317811	16
FKBP10	50
FKBP10_ENST00000544340	1
FKBP11	12
FKBP14	16
FKBP15	61
FKBP15_ENST00000238256	65
FKBP1A	6
FKBP1B	3
FKBP1B_ENST00000380991	4
FKBP1C	8
FKBP2	7
FKBP3	21
FKBP4	26
FKBP5	31
FKBP5_ENST00000542713	21
FKBP6	34
FKBP7	16
FKBP8	46
FKBP8_ENST00000453489	1
FKBP9	212
FKBP9_ENST00000490776	118
FKBP9L	13
FKBPL_ENST00000375156	25
FKRP	16
FKTN	43
FLAD1	43
FLAD1_ENST00000405236	7
FLCN	54
FLCN_ENST00000389169	26
FLG	853
FLG2	395
FLI1	69
FLII	70
FLJ10404	18
FLJ13236	27
FLJ13855	17
FLJ14075	30
FLJ14627	20
FLJ14775	11
FLJ16165	38
FLJ16171	1
FLJ16331	29
FLJ16360	70
FLJ16369	23
FLJ20273	65
FLJ20584	13
FLJ22184	5
FLJ23356	18
FLJ23584	3
FLJ25006	30
FLJ34521	1
FLJ35880	79
FLJ38348	8
FLJ38451	43
FLJ39369	27
FLJ41131	8
FLJ42177	45
FLJ42418	1
FLJ42957	2
FLJ43806	15
FLJ43860	78
FLJ43980	4
FLJ44060	28
FLJ44216	59
FLJ44635	13
FLJ44874	1
FLJ45422	3
FLJ45831	11
FLJ45983	1
FLJ46321	1
FLJ90650	116
FLNA	147
FLNA_ENST00000369850	212
FLNB	228
FLNB_ENST00000490882	144
FLNC	319
FLOT1	25
FLOT1_ENST00000418160	1
FLOT2	23
FLRT1	43
FLRT2	160
FLRT3	60
FLT1	205
FLT1_ENST00000539099	26
FLT1_ENST00000541932	80
FLT3	731
FLT3LG	21
FLT4	135
FLT4_ENST00000261937	140
FLT4_ENST00000376868	56
FLVCR1	26
FLVCR2	38
FLYWCH1	26
FLYWCH2	11
FMN1	63
FMN1_ENST00000334528	101
FMN2	405
FMNL1	68
FMNL2	72
FMNL3	79
FMNL3_ENST00000335154	56
FMO1	63
FMO2	62
FMO3	63
FMO4	58
FMO5	45
FMO5_ENST00000441068	36
FMO6P	6
FMOD	46
FMR1	86
FMR1NB	49
FN1	268
FN1_ENST00000354785	205
FN3K	16
FN3KRP	27
FNBP1	1
FNBP1_ENST00000372416	44
FNBP1_ENST00000443566	1
FNBP1L	29
FNBP1L_ENST00000271234	23
FNBP4	91
FNDC1	243
FNDC3A	79
FNDC3B	107
FNDC4	21
FNDC5	15
FNDC7	46
FNDC7_ENST00000271311	6
FNDC7_ENST00000370017	45
FNDC8	25
FNDC9	19
FNIP1	97
FNIP2	25
FNIP2_ENST00000264433	61
FNTA	33
FNTB	24
FOLH1	125
FOLH1B	89
FOLR1	17
FOLR2	27
FOLR3	27
FOLR4	31
FOPNL	14
FOS	26
FOSB	28
FOSL1	17
FOSL2	37
FOXA1	51
FOXA2	48
FOXA3	17
FOXB1	13
FOXB1_ENST00000396057	16
FOXB2	30
FOXB2_ENST00000376708	40
FOXC1	18
FOXC2	44
FOXD1	9
FOXD1_ENST00000499003	8
FOXD2	16
FOXD3	14
FOXD4	39
FOXD4_ENST00000382500	33
FOXD4L1	47
FOXD4L2	4
FOXD4L3	6
FOXD4L4	3
FOXD4L4_ENST00000377413	2
FOXD4L5	14
FOXD4L5_ENST00000377420	13
FOXE1	17
FOXE3	8
FOXF1	34
FOXF1_ENST00000262426	21
FOXF2	26
FOXG1	90
FOXH1	17
FOXI1	65
FOXI2	11
FOXI2_ENST00000388920	21
FOXI3	10
FOXJ1	11
FOXJ2	41
FOXJ3	53
FOXK1	59
FOXK2	42
FOXL1	36
FOXL2	359
FOXM1	54
FOXN1	41
FOXN2	37
FOXN3	42
FOXN3_ENST00000345097	30
FOXN4	31
FOXN4_ENST00000299162	36
FOXO1	56
FOXO1_ENST00000379561	54
FOXO3	63
FOXO4	54
FOXO6	2
FOXP1	75
FOXP1_ENST00000318779	7
FOXP2	116
FOXP3	21
FOXP4	40
FOXP4_ENST00000373060	31
FOXQ1	6
FOXR1	25
FOXR2	39
FOXRED1	36
FOXRED2	45
FOXS1	25
FPGS	27
FPGT	68
FPR1	60
FPR2	61
FPR3	58
FRA10AC1	33
FRA10AC1_ENST00000371426	30
FRA10AC1_ENST00000371430	2
FRAS1	271
FRAS1_ENST00000264895	302
FRAS1_ENST00000325942	170
FRAT1	2
FRAT2	2
FREM1	228
FREM1_ENST00000380894	16
FREM2	355
FREM3	63
FRG1	65
FRG1B	164
FRG2	12
FRG2B	46
FRG2C	11
FRK	73
FRMD1	45
FRMD3	58
FRMD3_ENST00000376422	30
FRMD4A	99
FRMD4B	48
FRMD4B_ENST00000398540	32
FRMD5	38
FRMD6	80
FRMD6_ENST00000344768	10
FRMD7	64
FRMD8	27
FRMPD1	227
FRMPD2	139
FRMPD3	38
FRMPD3_ENST00000276185	31
FRMPD4	21
FRMPD4_ENST00000429478	184
FRRS1	43
FRS2	43
FRS2_ENST00000299293	41
FRS3	47
FRY	287
FRYL	212
FRZB	40
FSBP	1
FSCB	169
FSCN1	26
FSCN2	17
FSCN2_ENST00000334850	16
FSCN3	59
FSD1	48
FSD1L	8
FSD1L_ENST00000374716	6
FSD1L_ENST00000481272	16
FSD2	45
FSHB	28
FSHR	152
FSIP1	50
FSIP2	115
FSIP2_ENST00000343098	112
FST	39
FSTL1	42
FSTL3_ENST00000166139	8
FSTL4	67
FSTL5	187
FTCD	47
FTCD_ENST00000397748	7
FTH1	16
FTH1P14	4
FTH1P19	3
FTHL17	46
FTHL17_ENST00000359202	46
FTL	17
FTLP2	1
FTMT	67
FTO	47
FTSJ1	21
FTSJ2	21
FTSJ3	56
FTSJD1	67
FTSJD2	62
FUBP1	15
FUBP1_ENST00000370768	50
FUBP3	41
FUCA1	22
FUCA2	27
FUK	58
FUK_ENST00000378912	5
FUK_ENST00000428974	3
FUNDC1	15
FUNDC2	24
FURIN	79
FUS	49
FUSIP1	6
FUT1	42
FUT10	61
FUT11	26
FUT11_ENST00000394790	4
FUT2	26
FUT3	30
FUT4	16
FUT5	26
FUT6	28
FUT7	21
FUT8	50
FUT8_ENST00000360689	47
FUT9	70
FUZ	17
FXC1	1
FXN	8
FXR1	68
FXR2	40
FXYD1	5
FXYD2	4
FXYD3	10
FXYD3_ENST00000454903	4
FXYD4	6
FXYD5	20
FXYD5_ENST00000392217	1
FXYD5_ENST00000541435	18
FXYD6	10
FXYD7	5
FXYD8	1
FYB	89
FYB_ENST00000351578	86
FYB_ENST00000505428	75
FYB_ENST00000540520	84
FYCO1	108
FYN	51
FYN_ENST00000368682	38
FYTTD1	31
FZD1	61
FZD10	90
FZD2	79
FZD3	62
FZD4	43
FZD5	19
FZD6	60
FZD7	69
FZD8	40
FZD9	50
FZR1	34
G0S2	4
G2E3	74
G3BP1	51
G3BP2	48
G6PC	42
G6PC2	41
G6PC3	21
G6PD	42
G6PD_ENST00000393562	30
GAA	62
GAB1	66
GAB2	62
GAB3	66
GAB4	92
GABARAP	8
GABARAPL1	8
GABARAPL2	11
GABARAPL3	4
GABBR1	90
GABBR2	112
GABPA	54
GABPB1	24
GABPB1_ENST00000429662	5
GABPB2	39
GABRA1	114
GABRA2	119
GABRA3	74
GABRA3_ENST00000417858	5
GABRA4	117
GABRA5	125
GABRA6	132
GABRB1	93
GABRB2	63
GABRB2_ENST00000274547	67
GABRB3	129
GABRB3_ENST00000299267	98
GABRB3_ENST00000541819	101
GABRD	45
GABRE	52
GABRE_ENST00000370328	63
GABRG1	143
GABRG2	132
GABRG3	111
GABRP	53
GABRQ	120
GABRR1	55
GABRR2	39
GABRR3	15
GABRR3_ENST00000600108	34
GAD1	61
GAD1_ENST00000375272	8
GAD2	104
GADD45A	9
GADD45B	5
GADD45G	11
GADD45GIP1	11
GADL1	38
GADL1_ENST00000282538	35
GAGE1	2
GAGE10	8
GAGE12H	1
GAGE12J	6
GAGE13	3
GAGE2A	7
GAGE2A_ENST00000362097	7
GAGE2B	1
GAGE2D	6
GAK	94
GAL	10
GAL3ST1	40
GAL3ST2	30
GAL3ST3	39
GAL3ST4	53
GALC	44
GALE	21
GALK1	13
GALK2	43
GALK2_ENST00000560031	33
GALM	19
GALNS	34
GALNT1	46
GALNT10	56
GALNT10_ENST00000425427	7
GALNT11	58
GALNT12	28
GALNT13	150
GALNT14	85
GALNT16	4
GALNT2	79
GALNT3	61
GALNT4	37
GALNT5	105
GALNT6	57
GALNT7	56
GALNT8	80
GALNT9	29
GALNT9_ENST00000328957	36
GALNT9_ENST00000535228	4
GALNTL1	47
GALNTL2	80
GALNTL4	55
GALNTL5	78
GALNTL6	94
GALP	10
GALR1	51
GALR2	15
GALR3	10
GALT	29
GAMT	16
GAMT_ENST00000447102	15
GAN	55
GANAB	85
GANAB_ENST00000346178	10
GANC	50
GAP43	47
GAP43_ENST00000393780	32
GAPDH	18
GAPDHS	33
GAPT	20
GAPVD1	117
GAR1	13
GARNL3	69
GARS	48
GART	69
GAS1	8
GAS2	39
GAS2L1	17
GAS2L1_ENST00000333679	33
GAS2L2	85
GAS2L3	66
GAS6	5
GAS6_ENST00000327773	58
GAS6_ENST00000357389	10
GAS7	63
GAS7_ENST00000580865	34
GAS8	24
GAST	12
GATA1	289
GATA2	112
GATA3	163
GATA4	29
GATA5	17
GATA6	32
GATAD1	9
GATAD2A	35
GATAD2A_ENST00000360315	42
GATAD2B	56
GATC	12
GATM	31
GATS	17
GATSL3	11
GBA	44
GBA2	55
GBA2_ENST00000378088	3
GBA2_ENST00000378094	8
GBA3	68
GBAP	12
GBAS	16
GBE1	52
GBE1_ENST00000429644	57
GBF1	129
GBGT1	20
GBP1	62
GBP2	52
GBP3	53
GBP4	81
GBP5	57
GBP6	78
GBP7	56
GBX1	19
GBX2	20
GC	68
GC_ENST00000504199	45
GCA	13
GCAT	25
GCC1	79
GCC2	126
GCDH	40
GCDH_ENST00000457854	29
GCET2	15
GCFC1	90
GCG	32
GCG_ENST00000375497	29
GCGR	7
GCGR_ENST00000400723	7
GCH1	15
GCHFR	8
GCK	61
GCK_ENST00000403799	47
GCKR	64
GCLC	50
GCLM	19
GCM1	45
GCM2	77
GCN1L1	192
GCNT1	46
GCNT2	30
GCNT2_ENST00000265012	42
GCNT2_ENST00000379597	38
GCNT3	36
GCNT4	44
GCNT6	1
GCNT7	7
GCNT7_ENST00000243913	7
GCOM1	37
GCOM1_ENST00000574161	24
GCSH	12
GDA	51
GDA_ENST00000238018	44
GDA_ENST00000414671	4
GDAP1	34
GDAP1L1	30
GDAP1L1_ENST00000445952	2
GDAP2	30
GDE1	30
GDF1	2
GDF10	68
GDF11	24
GDF15	26
GDF2	72
GDF3	62
GDF5	60
GDF5OS	29
GDF5OS_ENST00000374375	29
GDF6	55
GDF7	21
GDF9	49
GDI1	33
GDI2	22
GDNF	29
GDNF_ENST00000427982	23
GDPD1	21
GDPD1_ENST00000581140	18
GDPD2	45
GDPD2_ENST00000453994	25
GDPD3	21
GDPD4	37
GDPD5	47
GEM	35
GEMIN4	65
GEMIN4_ENST00000319004	49
GEMIN5	111
GEMIN6	12
GEMIN7	18
GEMIN8	18
GEN1	16
GEN1_ENST00000381254	60
GET4	16
GFAP	47
GFAP_ENST00000435360	33
GFER	7
GFI1	41
GFI1B	31
GFM1	68
GFM1_ENST00000312756	9
GFM2	30
GFOD1	35
GFOD2	35
GFPT1	33
GFPT2	68
GFRA1	77
GFRA1_ENST00000439649	15
GFRA2	20
GFRA3	31
GFRA4	9
GFRAL	80
GGA1	32
GGA1_ENST00000414350	2
GGA2	41
GGA3	51
GGCT	16
GGCX	38
GGH	28
GGN	43
GGNBP2	68
GGPS1	20
GGT1	64
GGT2	3
GGT5	49
GGT6	21
GGT7	36
GGTLA4	32
GGTLC1	32
GGTLC2	20
GH1	37
GH2	31
GH2_ENST00000456543	36
GHDC	31
GHDC_ENST00000414034	22
GHITM	27
GHR	79
GHRH	9
GHRHR	41
GHRL	8
GHSR	54
GHSR_ENST00000427970	45
GIF	38
GIGYF1	66
GIGYF1_ENST00000539430	33
GIGYF2	150
GIGYF2_ENST00000409451	108
GIMAP1	55
GIMAP2	31
GIMAP4	44
GIMAP4_ENST00000479232	1
GIMAP5	36
GIMAP6	57
GIMAP7	39
GIMAP8	120
GIN1	50
GINS1	22
GINS2	14
GINS3	21
GINS4	20
GIOT	59
GIP	12
GIPC1	20
GIPC2	34
GIPC3	26
GIPR	32
GIT1	41
GIT1_ENST00000394869	37
GIT2	49
GIT2_ENST00000547815	22
GJA1	58
GJA10	77
GJA3	29
GJA4	24
GJA5	59
GJA8	102
GJA9	52
GJB1	21
GJB2	15
GJB3	37
GJB4	44
GJB5	33
GJB6	24
GJB7	25
GJC1	41
GJC2	19
GJC3	18
GJD2	44
GJD3	2
GJD4	37
GK	4
GK_ENST00000378943	47
GK_ENST00000378946	38
GK2	93
GK5	39
GKAP1	23
GKN1	23
GKN2	25
GLA	39
GLB1	41
GLB1_ENST00000445488	5
GLB1L	46
GLB1L2	69
GLB1L3	30
GLB1L3_ENST00000431683	54
GLCCI1	41
GLCE	43
GLDC	101
GLDN	40
GLE1	39
GLE1L	39
GLG1	99
GLI1	131
GLI2	172
GLI3	298
GLI4	27
GLIPR1	32
GLIPR1L1	23
GLIPR1L2	25
GLIPR1L2_ENST00000550916	25
GLIPR2	13
GLIS1	49
GLIS2	27
GLIS3	69
GLIS3_ENST00000381971	59
GLMN	36
GLO1	11
GLOD4	12
GLOD5	9
GLP1R	56
GLP2R	77
GLRA1	53
GLRA2	68
GLRA2_ENST00000355020	60
GLRA3	68
GLRA4	37
GLRA4_ENST00000372617	41
GLRB	58
GLRX	10
GLRX2	6
GLRX3	35
GLRX5	5
GLRXP3	3
GLS	42
GLS2	38
GLT1D1	40
GLT25D1	40
GLT25D2	72
GLT28D1	12
GLT6D1	47
GLT8D1	26
GLT8D2	36
GLTP	15
GLTPD1	5
GLTPD2	12
GLTSCR1	76
GLTSCR2	44
GLUD1	30
GLUD2	88
GLUL	37
GLYAT	42
GLYATL1	44
GLYATL1_ENST00000317391	28
GLYATL2	36
GLYATL3	19
GLYCTK	26
GLYR1	40
GM2A	24
GMCL1	49
GMDS	39
GMEB1	25
GMEB2	43
GMFB	11
GMFG	12
GMIP	50
GML	33
GMNC	12
GMNN	17
GMPPA	35
GMPPA_ENST00000373924	12
GMPPB	13
GMPR	41
GMPR2	19
GMPR2_ENST00000348719	2
GMPR2_ENST00000420554	12
GMPS	68
GNA11	137
GNA12	31
GNA12_ENST00000396960	2
GNA13	64
GNA14	49
GNA15	37
GNAI1	40
GNAI2	40
GNAI3	22
GNAL	36
GNAL_ENST00000423027	13
GNAO1	49
GNAO1_ENST00000262494	44
GNAQ	210
GNAS	430
GNAS_ENST00000371100	144
GNAS_NM_016592_1	36
GNAT1	31
GNAT2	24
GNAT3	28
GNAT3_ENST00000398291	31
GNAZ	43
GNB1	34
GNB1L	29
GNB2	24
GNB2L1	19
GNB3	32
GNB4	34
GNB5	2
GNB5_ENST00000261837	22
GNE	49
GNE_ENST00000339267	41
GNE_ENST00000396594	45
GNG10	2
GNG11	12
GNG12	11
GNG13	8
GNG2	10
GNG3	9
GNG4	18
GNG5	6
GNG7	7
GNG8	2
GNGT1	10
GNGT2	9
GNL1	43
GNL2	53
GNL3	33
GNL3L	68
GNLY	26
GNMT	12
GNPAT	68
GNPDA1	15
GNPDA2	27
GNPNAT1	13
GNPTAB	106
GNPTG	15
GNRH1	8
GNRH2	15
GNRHR	29
GNS	38
GOLGA1	57
GOLGA2	63
GOLGA2B	13
GOLGA3	123
GOLGA3_ENST00000456883	23
GOLGA3_ENST00000545875	62
GOLGA4	159
GOLGA5	9
GOLGA5_ENST00000163416	64
GOLGA6A	25
GOLGA6B	30
GOLGA6C	1
GOLGA6C_ENST00000300576	10
GOLGA6D	8
GOLGA6L1	20
GOLGA6L10	7
GOLGA6L10_ENST00000439287	7
GOLGA6L2	66
GOLGA6L2_ENST00000567107	66
GOLGA6L6	37
GOLGA7	9
GOLGA7B	12
GOLGA8A	7
GOLGA8A_ENST00000432566	1
GOLGA8B	4
GOLGA8B_ENST00000267731	3
GOLGA8C	13
GOLGA8E	13
GOLGA8F	3
GOLGA8G	3
GOLGA8H	2
GOLGA8IP	10
GOLGA8IP_ENST00000450802	10
GOLGA8J	2
GOLGA8J_ENST00000567927	3
GOLGA8N	1
GOLGA8Q	1
GOLGB1	299
GOLIM4	65
GOLM1	29
GOLPH3	25
GOLPH3L	19
GOLT1A	11
GOLT1B	10
GON4L	107
GON4L_ENST00000368331	130
GON4L_ENST00000437809	104
GOPC	24
GORAB	40
GORASP1	38
GORASP2	35
GOSR1	22
GOSR2	15
GOSR2_ENST00000415811	13
GOSR2_ENST00000439730	10
GOT1	33
GOT1L1	41
GOT1L1_ENST00000307599	42
GOT2	29
GP1BA	53
GP1BB	1
GP2	114
GP5	55
GP5_ENST00000323007	49
GP6	51
GP9	10
GPA33	44
GPAA1	35
GPAM	61
GPANK1	19
GPAT2	44
GPATCH1	74
GPATCH2	50
GPATCH3	29
GPATCH4	32
GPATCH8	106
GPBAR1	11
GPBAR1_ENST00000522678	11
GPBP1	46
GPBP1L1	38
GPC1	30
GPC2	47
GPC3	72
GPC3_ENST00000394299	5
GPC4	53
GPC5	129
GPC6	90
GPCPD1	49
GPD1	23
GPD1L	23
GPD2	55
GPER	25
GPHA2	12
GPHB5	25
GPHB5_ENST00000314140	28
GPHN	11
GPHN_ENST00000478722	62
GPI	55
GPIHBP1	12
GPKOW	38
GPLD1	69
GPLD1_ENST00000378243	7
GPM6A	67
GPM6B	22
GPM6B_ENST00000316715	22
GPN1	26
GPN2	18
GPN3	17
GPN3_ENST00000543199	14
GPNMB	82
GPR1	37
GPR101	89
GPR107	26
GPR108	32
GPR109B	22
GPR110	72
GPR110_ENST00000371243	11
GPR111	59
GPR111_ENST00000296862	55
GPR112	426
GPR113	64
GPR113_ENST00000311519	53
GPR114	49
GPR115	105
GPR115_ENST00000371220	10
GPR116	115
GPR119	32
GPR12	60
GPR123	34
GPR123_ENST00000368577	75
GPR124	80
GPR125	114
GPR126	91
GPR126_ENST00000367609	94
GPR128	115
GPR132	40
GPR133	123
GPR135	26
GPR137	25
GPR137_ENST00000438980	20
GPR137B	33
GPR137B_ENST00000366591	22
GPR137C	24
GPR139	68
GPR141	78
GPR142	69
GPR143	36
GPR144	32
GPR146	19
GPR148	54
GPR149	131
GPR15	49
GPR150	7
GPR151	34
GPR152	36
GPR153	36
GPR155	69
GPR156	74
GPR157	12
GPR158	232
GPR160	24
GPR161	54
GPR162	49
GPR17	54
GPR171	35
GPR172A	37
GPR172B	34
GPR173	34
GPR173_ENST00000332582	32
GPR174	72
GPR176	36
GPR179	157
GPR18	18
GPR180	23
GPR182	33
GPR183	38
GPR19	45
GPR20	39
GPR21	28
GPR22	41
GPR25	23
GPR26	45
GPR27	24
GPR3	23
GPR31	41
GPR32	62
GPR34	37
GPR35	39
GPR37	86
GPR37L1	32
GPR39	52
GPR4	52
GPR42	11
GPR44	17
GPR45	72
GPR50	79
GPR50_ENST00000218316	93
GPR52	37
GPR55	42
GPR56	36
GPR6	43
GPR61	54
GPR62	13
GPR63	51
GPR64	96
GPR65	45
GPR68	29
GPR75	51
GPR77	35
GPR78	54
GPR82	23
GPR82_ENST00000302548	23
GPR83	45
GPR84	36
GPR85	48
GPR87	45
GPR88	17
GPR89A	13
GPR89B	1
GPR89B_ENST00000314163	4
GPR89C	1
GPR97	68
GPR98	573
GPRASP1	137
GPRASP2	87
GPRC5A	37
GPRC5B	51
GPRC5C	48
GPRC5C_ENST00000392629	35
GPRC5D	20
GPRC6A	140
GPRIN1	76
GPRIN2	93
GPRIN3	81
GPS1	29
GPS2	37
GPSM1	32
GPSM1_ENST00000392945	9
GPSM2	51
GPSM3	8
GPT	30
GPT2	40
GPX1	13
GPX2	11
GPX3	13
GPX4	9
GPX5	41
GPX6	38
GPX7	13
GPX8	19
GRAMD1A	36
GRAMD1B	64
GRAMD1B_ENST00000529750	47
GRAMD1C	60
GRAMD2	27
GRAMD3	28
GRAMD4	44
GRAP	4
GRAP2	29
GRAPL	1
GRASP	20
GRB10	78
GRB10_ENST00000403097	70
GRB14	62
GRB2	32
GRB7	38
GREB1	50
GREB1_ENST00000263834	44
GREB1_ENST00000381486	191
GREB1L	69
GREM1	18
GREM2	33
GRHL1	42
GRHL1_ENST00000324907	43
GRHL2	52
GRHL3	49
GRHL3_ENST00000350501	10
GRHPR	29
GRHPR_ENST00000377824	1
GRIA1	160
GRIA1_ENST00000544403	112
GRIA2	180
GRIA2_ENST00000264426	162
GRIA3	127
GRIA3_ENST00000264357	123
GRIA3_ENST00000371256	94
GRIA4	169
GRIA4_ENST00000393125	52
GRIA4_ENST00000393127	132
GRID1	194
GRID2	204
GRID2IP	40
GRID2IP_ENST00000457091	40
GRIK1	123
GRIK1_ENST00000399907	112
GRIK1_ENST00000535441	17
GRIK2	203
GRIK2_ENST00000369138	23
GRIK2_ENST00000421544	212
GRIK3	182
GRIK4	130
GRIK5	99
GRIK5_ENST00000301218	101
GRIN1	48
GRIN2A	334
GRIN2B	265
GRIN2C	77
GRIN2C_ENST00000293190	60
GRIN2D	69
GRIN3A	165
GRIN3B	41
GRINA	23
GRINL1A	16
GRIP1	102
GRIP2	65
GRIPAP1	27
GRIPAP1_ENST00000376423	41
GRIPAP1_ENST00000376441	47
GRK1	2
GRK1_ENST00000335678	36
GRK4	2
GRK4_ENST00000398052	64
GRK5	56
GRK6	43
GRK7	58
GRLF1	176
GRLF1_ENST00000317082	206
GRM1	251
GRM1_ENST00000392299	147
GRM2	81
GRM3	210
GRM4	103
GRM4_ENST00000374177	77
GRM4_ENST00000374181	102
GRM5	211
GRM5_ENST00000418177	187
GRM6	140
GRM7	197
GRM8	245
GRM8_ENST00000405249	95
GRN	50
GRP	10
GRPEL1	12
GRPEL2	16
GRPR	50
GRRP1	3
GRSF1	34
GRTP1	23
GRTP1_ENST00000375430	2
GRWD1	39
GRXCR1	75
GRXCR2	27
GS1	1
GSC	14
GSC2	7
GSDMA	24
GSDMB	41
GSDMB_ENST00000418519	37
GSDMC	62
GSDMD	28
GSG1	19
GSG1_ENST00000351606	19
GSG1_ENST00000432710	18
GSG1L	31
GSG1L_ENST00000447459	39
GSG2	14
GSG2_ENST00000325418	32
GSK3A	42
GSK3B	51
GSK3B_ENST00000316626	54
GSN	41
GSN_ENST00000373818	35
GSPT1	37
