chr	start	end
4	119672889	119674889
4	119717897	119719897
4	119744842	119746842
4	119809209	119811209
4	119943695	119945695
4	119946962	119948966
4	119950217	119953801
4	119977660	119979868
4	120056716	120058716
4	120169027	120171027
4	120176436	120178653
4	120180776	120182776
4	120187584	120189584
4	120191469	120195839
4	120213157	120215157
4	120220547	120222621
4	120239752	120241802
4	120421407	120423407
4	120426058	120428091
4	120445778	120447778
4	120487279	120489279
4	120526888	120528888
4	120548706	120550706
4	120985967	120987967
4	121718532	121720544
4	121738667	121740667
4	121741450	121743463
4	121827643	121829713
4	121957129	121959524
4	121965864	121967864
4	122067329	122069329
4	122077299	122079315
4	122084244	122086244
4	122253003	122255003
4	122300478	122302714
4	122588671	122593742
4	122598579	122600581
4	122680490	122683779
4	122742594	122744594
4	122746054	122748054
4	122767585	122769585
4	122799960	122801960
4	122819764	122821764
4	122827634	122829634
4	122871690	122873690
4	123127692	123129692
4	123129998	123131998
4	123140608	123142608
4	123150089	123152284
4	123155061	123157061
4	123158451	123160451
4	123163197	123166015
4	123166883	123168883
4	123170590	123172590
4	123187096	123189096
4	123191264	123193637
4	123194582	123198159
4	123228255	123230255
4	123251683	123253683
4	123254636	123256636
4	123276021	123278021
4	123282263	123284263
4	123300250	123302292
4	123316444	123318444
4	123376534	123378534
4	123662163	123666070
4	123747066	123749301
4	123796480	123798480
4	123813074	123815074
4	123849273	123851273
4	123853631	123856650
4	123948435	123950435
4	124234173	124236173
4	124321878	124324522
4	125589844	125594650
4	125630226	125632670
4	126236695	126242823
4	126318991	126321038
4	126327045	126329128
4	126335042	126337945
4	126354512	126356512
4	126368631	126374784
4	126388779	126390831
4	126396331	126399357
4	126407689	126409689
4	126410520	126413911
4	128604610	128606610
4	128607910	128609983
4	128626733	128628733
4	128631225	128633225
4	128688969	128690969
4	128693557	128695706
4	128722070	128724073
4	128731660	128733660
4	128740723	128742723
4	128743729	128745729
4	128747467	128749548
4	128801306	128803306
4	128806006	128808607
4	128810083	128812083
4	128840981	128843858
4	128850919	128852919
4	128877744	128879744
4	128904553	128906553
4	128909966	128911966
4	128937542	128939656
4	129002375	129004375
4	129011267	129013618
4	129027494	129029518
4	129099595	129101644
4	129119708	129121708
4	129126619	129129425
4	129769132	129771132
4	129772282	129774290
4	129791810	129794279
4	129863152	129865152
4	129868706	129870706
4	129877235	129879235
4	129890542	129892542
4	130002491	130004491
4	130022907	130024907
4	130026765	130028769
4	130029718	130031767
4	134070853	134074877
4	138441262	138443848
4	138449779	138454084
4	139092119	139094119
4	139099391	139101391
4	139102486	139104486
4	139105315	139107315
4	139143384	139145384
4	139152430	139154538
4	139156475	139158475
4	139161969	139164153
4	139936188	139938271
4	139963256	139967601
4	139979309	139982779
4	139992090	139995716
4	140057796	140059796
4	140186750	140190919
4	140195451	140197451
4	140200238	140202238
4	140264344	140266344
4	140290415	140292415
4	140298906	140300906
4	140374532	140376576
4	140393033	140395033
4	140443512	140445512
4	140467187	140469187
4	140476284	140478284
4	140624183	140626183
4	141309384	141311403
4	141312472	141318081
4	141445698	141447698
4	141457612	141459612
4	141463721	141465721
4	141483369	141485610
4	141488008	141490046
4	141542453	141544915
4	141577736	141579736
4	141589162	141593042
4	141621682	141623682
4	141788412	141790412
4	141867808	141869808
4	142052638	142054638
4	142142523	142144523
4	142150373	142153613
4	142648127	142650127
4	143042379	143044379
4	143080652	143082652
4	143093790	143095790
4	143129076	143131076
4	143180675	143182675
4	143349342	143351342
4	144105782	144107968
4	144123684	144125684
4	144126237	144128237
4	144134134	144136575
4	144140554	144142554
4	144335825	144337825
4	144353858	144355858
4	144360291	144362418
4	144380591	144382591
4	144389297	144391297
4	144434228	144436228
4	144441586	144443586
4	144467611	144470146
4	145034851	145036851
4	145039927	145041927
4	145578964	145580964
4	145635524	145637524
4	145915666	145917666
4	146028181	146034442
4	146040278	146042278
4	146057600	146060455
4	146062400	146064471
4	146064482	146066482
4	146070684	146072833
4	146082832	146084832
4	146434834	146436834
4	146478031	146480031
4	146559383	146561383
4	146566199	146568232
4	146571254	146573254
4	146600514	146602514
4	146649323	146652099
4	146685251	146687251
4	146790487	146792560
4	146822413	146825205
4	147178990	147180992
4	147214100	147216190
4	147559402	147562375
4	147627705	147629705
4	147753995	147755995
4	147795022	147797022
4	147829310	147831310
4	147857804	147859804
4	147860013	147862013
4	148405954	148407971
4	148452741	148454741
4	148456109	148458109
4	148462632	148464745
4	148544217	148547101
4	148548569	148553564
4	148574201	148576201
4	148578007	148580007
4	148588711	148590711
4	148593806	148595806
4	148603980	148605980
4	148742874	148744886
4	148786930	148788930
4	148833277	148835277
4	148875493	148877518
4	148967172	148969172
4	148983305	148985312
4	149001519	149003578
4	149074889	149076941
4	149355408	149358447
4	150999288	151001288
4	151123992	151125992
4	151140918	151142918
4	151152584	151154584
4	151160596	151162596
4	151176252	151178313
4	151222907	151224907
4	151235754	151237754
4	151391844	151393844
4	151503601	151506135
4	151508335	151510335
4	151655424	151657424
4	151682003	151684003
4	151748672	151750686
4	151769610	151774918
4	151787952	151790381
4	151790682	151792682
4	151792864	151794864
4	151816563	151819899
4	151820222	151822354
4	151826146	151828146
4	151836660	151838660
4	151934644	151936644
4	152023109	152025155
4	152057969	152059969
4	152068261	152070261
4	152085758	152087758
4	152095013	152097509
4	152200016	152202110
4	152202409	152204538
4	152486467	152488467
4	152497670	152500143
4	152569694	152572741
4	152576526	152578526
4	152582907	152584907
4	152591395	152593395
4	152621557	152623557
4	152636229	152639170
4	153548715	153550715
4	153572816	153574937
4	153689708	153693137
4	153790955	153792955
4	153808337	153810337
4	153863355	153865495
4	153874421	153876421
4	153894826	153898713
4	154190516	154192552
4	154196274	154198274
4	154213177	154215213
4	154215515	154217515
4	154317381	154319381
4	154505706	154508453
4	154509043	154511043
4	154511323	154515973
4	154518876	154520876
4	154524514	154526514
4	154541869	154545067
4	154552910	154554910
4	154555705	154557705
4	154623082	154627046
4	154635689	154637689
4	154668887	154670887
4	154706061	154708061
4	155155023	155159081
4	155159424	155161429
4	155179699	155181699
4	155190119	155192162
4	155218185	155220503
4	155240544	155245405
4	155248255	155250343
4	155252848	155257075
4	155286357	155288357
4	155294088	155296088
4	155297536	155299536
4	155311351	155313351
4	155406595	155408595
4	155409504	155413480
4	155457438	155460182
4	155461014	155464406
4	155466020	155469902
4	155486701	155488701
4	155489881	155491881
4	155504373	155506970
4	155510787	155512787
4	155524490	155526490
4	155528792	155534035
4	155669291	155671291
4	155716935	155721703
4	156134406	156137057
4	156272746	156274782
4	156282264	156284264
4	156288909	156290909
4	156617148	156619148
4	156631019	156633217
4	156633600	156635600
4	156697677	156699677
4	156720099	156722099
4	156723843	156725843
4	156772446	156774446
4	156836015	156839568
4	156849809	156851809
4	156859561	156861561
4	156873962	156875962
4	157687991	157689991
4	157692967	157694967
4	157890943	157892963
4	158042545	158044545
4	158090748	158092818
4	158241671	158243671
4	158255989	158258876
4	158281794	158283794
4	159051005	159053005
4	159091043	159093106
4	159137537	159139563
4	159153105	159155105
4	159157727	159159727
4	159528190	159530190
4	159559413	159561413
4	159567003	159569003
4	159589922	159591922
4	159626907	159630589
4	159633297	159635297
4	159635746	159639248
4	159639332	159641332
4	159749283	159751283
4	159779242	159781805
4	159781815	159783815
4	159788403	159791392
4	160243658	160245658
4	160250105	160252634
4	160252835	160254835
4	160270414	160272414
4	160272853	160275888
4	162306023	162308451
4	162401177	162403177
4	162458420	162460420
4	162576520	162578565
4	162679647	162681647
4	162696119	162698119
4	162840603	162842603
4	163031498	163033498
4	164049056	164051056
4	164060496	164062496
4	164086543	164088797
4	164245820	164247820
4	164270698	164272698
4	164392031	164395700
4	164435580	164437580
4	164439645	164441645
4	165875251	165877251
4	165877588	165879588
4	165889933	165891933
4	165960430	165963270
4	166008701	166010727
4	166149026	166151026
4	166158933	166160933
4	166214516	166216516
4	166219778	166221778
4	166233444	166235444
4	166253525	166255525
4	166261923	166264039
4	166404609	166406630
4	166413347	166415386
4	166415724	166417765
4	166794100	166796101
4	166913032	166915032
4	166915285	166917290
4	166923623	166925623
4	166975294	166977294
4	166985885	166987885
4	167011281	167013340
4	167020983	167022983
4	167655131	167657131
4	167657672	167659672
4	167662190	167664190
4	167832824	167834824
4	169104771	169106772
4	169107545	169109576
4	169137149	169139149
4	169142007	169144007
4	169157491	169159574
4	169181081	169184235
4	169195504	169197504
4	169208321	169210321
4	169226778	169228778
4	169298588	169301618
4	169316253	169318255
4	169326179	169328179
4	169335614	169338835
4	169340450	169344005
4	169350701	169352701
4	169361549	169363549
4	169373384	169375384
4	169376245	169380138
4	169432018	169434082
4	169605648	169607648
4	169611434	169613434
4	169811192	169813192
4	169814773	169816773
4	169818786	169820786
4	169823905	169825905
4	169841736	169843736
4	169844559	169846559
4	169922359	169924359
4	169927045	169929045
4	170037785	170039928
4	170041130	170044352
4	170050198	170052239
4	170056574	170058574
4	170076770	170078770
4	170321927	170323949
4	170326836	170328836
4	170353777	170355777
4	170358234	170360234
4	170427248	170429253
4	170475887	170477887
4	170505525	170507525
4	170612411	170614411
4	170617401	170619401
4	170637977	170640001
4	170640112	170642112
4	170662239	170664239
4	170668945	170670945
4	170911866	170914321
4	170925874	170927908
4	170981112	170983112
4	173802959	173804959
4	173941663	173943663
4	173960247	173962247
4	174089096	174091107
4	174168172	174170581
4	174224207	174226207
4	174234304	174236304
4	174253231	174255231
4	174291472	174293547
4	174447445	174449445
4	175159244	175161244
4	175183179	175185199
4	175224400	175226503
4	175228888	175232175
4	175251704	175253704
4	175413330	175415444
4	175428916	175430927
4	175442506	175444506
4	175576894	175578894
4	175597308	175599379
4	175603047	175605047
4	175709065	175711065
4	175895683	175900142
4	176572103	176574103
4	176593954	176595954
4	177040196	177042219
4	177045446	177047446
4	177048999	177050999
4	177055356	177057419
4	177076294	177078294
4	177080173	177084292
4	177088839	177090929
4	177097657	177099790
4	177105009	177107024
4	177108317	177110317
4	177137052	177139052
4	177141620	177143702
4	177145475	177147475
4	178255851	178258372
4	178261648	178263721
4	178271608	178273608
4	178354579	178358453
4	178358970	178360970
4	178362525	178364525
4	183244287	183246287
4	183266886	183268886
4	183521072	183523317
4	183593243	183595357
4	183599919	183604103
4	183608373	183610373
4	183657160	183660682
4	183672160	183674160
4	183674803	183676803
4	183693778	183697245
4	183709358	183711358
4	183712521	183715870
4	183720300	183722392
4	183813269	183816701
4	183835124	183837124
4	184019722	184021769
4	184160395	184162395
4	184168993	184170993
4	184173954	184175954
4	184179795	184181795
4	184191366	184193366
4	184201028	184204952
4	184209590	184211590
4	184239746	184242104
4	184365108	184369582
4	184425368	184427368
4	184430855	184432855
4	184569723	184573161
4	184576066	184578066
4	184584165	184586165
4	184586424	184588461
4	184600362	184602365
4	184604334	184606903
4	184614082	184616082
4	184621872	184623872
4	184625170	184627170
4	184827078	184829078
4	184929307	184933383
4	185011378	185013491
4	185032947	185034947
4	185073777	185075777
4	185137761	185139761
4	185308927	185311153
4	185328382	185330382
4	185338711	185341725
4	185349181	185351181
4	185552505	185554505
4	185577350	185579350
4	185581954	185583954
4	185586157	185588157
4	185592493	185594613
4	185598394	185600413
4	185605615	185607616
4	185614691	185616769
4	185633143	185635143
4	185636701	185638701
4	185649109	185651109
4	185677318	185679849
4	185680514	185682514
4	185685048	185688879
4	185697136	185699136
4	185723602	185725602
4	185939182	185942763
4	186063568	186068983
4	186083016	186085021
4	186110306	186113320
4	186179017	186181187
4	186184703	186186703
4	186187259	186189259
4	186208204	186210204
4	186230834	186232834
4	186243687	186245687
4	186293074	186296517
4	186317406	186319406
4	186319740	186321890
4	186325935	186327935
4	186328176	186330477
4	186335456	186337456
4	186349595	186351595
4	186369768	186371768
4	186379123	186382204
4	186426772	186428772
4	186434435	186436435
4	186445224	186447224
4	186455512	186457512
4	186509853	186511853
4	186535235	186537312
4	186540240	186542240
4	186543153	186546362
4	186559056	186561056
4	186577596	186579596
4	186597202	186599481
4	186999145	187001145
4	187002797	187006980
4	187074779	187079846
4	187083617	187087607
4	187112076	187114076
4	187114709	187116709
4	187121342	187123342
4	187129063	187132732
4	187157093	187160473
4	187200436	187202436
4	187204274	187206274
4	187207945	187210717
4	187453849	187456566
4	187475365	187477365
4	187508931	187511154
4	187515847	187520185
4	187523072	187528306
4	187529459	187533810
4	187534444	187536444
4	187537239	187543899
4	187548473	187550509
4	187556185	187558962
4	187559926	187561926
4	187583550	187585564
4	187626886	187630585
4	188923050	188925196
4	189011861	189013861
4	189059739	189062733
4	189064191	189066193
4	189066991	189069121
4	190861205	190863206
4	190872331	190877307
4	190877563	190879608
4	190880933	190885277
4	190945947	190948570
5	139591	141591
5	142213	144250
5	150679	152679
5	154034	157902
5	160938	164534
5	168459	170649
5	172068	175194
5	180691	183403
5	190665	193442
5	194226	196298
5	204939	206967
5	217467	219467
5	225138	227138
5	227392	229392
5	232651	237704
5	270843	272867
5	305818	307818
5	352907	354907
5	375727	377805
5	423052	425052
5	427022	429022
5	432020	435945
5	441675	443884
5	475716	478489
5	482597	484597
5	487590	489590
5	490936	493115
5	619206	621363
5	623608	625608
5	633043	636493
5	636678	638678
5	639533	641669
5	643424	645426
5	652157	654157
5	664256	667106
5	676998	678998
5	800252	802252
5	836553	838553
5	839623	841704
5	842735	844788
5	847745	851677
5	864599	866599
5	877563	879576
5	886518	890230
5	1033397	1036519
5	1037482	1039482
5	1052495	1054598
5	1062980	1066483
5	1072841	1074886
5	1075865	1079832
5	1080741	1082855
5	1082980	1084980
5	1086084	1088084
5	1200793	1202890
5	1209689	1215108
5	1215769	1217769
5	1220889	1222889
5	1224600	1226600
5	1234646	1236670
5	1239646	1241646
5	1241879	1245398
5	1252933	1256454
5	1267700	1269700
5	1270311	1272311
5	1278562	1281374
5	1281724	1283724
5	1292456	1295897
5	1324874	1326898
5	1333488	1336280
5	1338058	1340115
5	1340803	1342951
5	1408199	1410844
5	1413815	1415825
5	1442096	1444158
5	1462796	1464855
5	1465909	1467909
5	1469941	1471942
5	1476531	1478531
5	1482600	1484600
5	1487513	1490890
5	1493888	1495888
5	1797944	1799944
5	1877325	1881898
5	2747650	2749650
5	2750318	2753548
5	3595291	3597311
5	3599155	3601794
5	5145365	5147365
5	5185252	5187275
5	5190887	5192887
5	5231490	5233490
5	5234201	5236201
5	5238845	5240968
5	5241249	5243274
5	5302554	5304863
5	5305655	5307655
5	5318185	5320185
5	5422081	5424081
5	5440232	5442232
5	5446584	5448584
5	5453699	5455699
5	5459774	5466134
5	5472786	5474786
5	5485925	5487925
5	6371670	6375463
5	6377491	6379491
5	6490408	6492408
5	6599043	6601155
5	6606001	6608001
5	6610064	6612894
5	6617107	6619107
5	6632072	6634959
5	6651043	6653043
5	6655209	6657209
5	6742833	6744833
5	6749519	6751522
5	7519878	7521980
5	7716266	7718266
5	7756683	7758702
5	7765863	7767863
5	7788811	7790814
5	7801384	7803384
5	7803748	7805748
5	7825912	7827912
5	7831056	7833093
5	7862093	7864112
5	7865040	7868479
5	7877162	7879162
5	7882384	7884384
5	7888329	7890387
5	7894942	7896942
5	9043500	9045551
5	9121830	9123900
5	9135622	9137622
5	9196416	9198416
5	9201160	9203160
5	9223982	9228079
5	9336838	9338904
5	9628502	9630502
5	10234374	10236374
5	10255159	10257159
5	10259945	10262764
5	10281378	10283378
5	10285549	10287549
5	10289712	10291712
5	10390763	10392763
5	10401205	10403205
5	10409317	10412635
5	10416507	10418507
5	10425567	10427620
5	10447434	10449434
5	10460438	10462438
5	10563920	10565920
5	10617520	10619526
5	10637248	10639248
5	10648519	10650678
5	10680262	10682262
5	10760137	10762137
5	10972799	10974799
5	11017128	11019128
5	11109988	11112117
5	11363843	11365843
5	11383863	11386201
5	11564106	11566106
5	13700447	13702520
5	13707433	13709433
5	13713578	13715578
5	13716585	13718585
5	13720237	13722351
5	13726675	13728675
5	13734418	13736418
5	13753347	13755379
5	13761868	13763918
5	13765150	13767150
5	13768616	13770616
5	13785358	13787358
5	13793057	13795057
5	13806706	13811207
5	13829718	13831718
5	13843952	13846005
5	13864813	13869104
5	13870064	13872811
5	13875832	13877832
5	13881851	13884147
5	13885239	13887239
5	13890083	13892219
5	13900543	13903245
5	13913743	13918308
5	13918343	13923252
5	14289842	14291961
5	14315676	14317767
5	14335753	14337753
5	14357303	14359303
5	14362982	14365763
5	14366025	14369984
5	14386615	14388867
5	14419024	14421024
5	14462019	14464019
5	14478416	14480416
5	14481753	14483855
5	14484179	14486341
5	14486784	14489205
5	14507068	14509411
5	14600494	14602494
5	14609427	14611427
5	14672810	14674810
5	14680593	14682703
5	14689222	14691222
5	14692106	14694106
5	14712682	14714682
5	14750184	14752305
5	14757610	14759658
5	16176977	16178977
5	16450890	16454181
5	16457722	16459722
5	16464233	16466233
5	16474018	16476018
5	16478063	16480063
5	16480181	16482181
5	17274477	17276966
5	19482467	19484571
5	19570904	19572904
5	19611624	19613624
5	19720502	19722517
5	21751176	21753255
5	21754944	21756944
5	21853850	21855850
5	22077606	22079606
5	23508644	23510644
5	23520211	23523489
5	23523519	23525519
5	23525849	23528845
5	24487120	24489120
5	24510438	24512438
5	26884733	26886733
5	26889050	26891051
5	31293254	31295281
5	31312488	31314488
5	31322058	31324058
5	31428602	31430602
5	31514637	31516664
5	31525741	31527853
5	31537396	31539537
5	31540450	31542450
5	31544765	31546765
5	31551951	31553951
5	31798444	31800736
5	31982361	31984741
5	31999284	32001284
5	32009486	32011486
5	32036369	32038369
5	32057018	32059203
5	32071364	32075638
5	32086256	32092049
5	32092082	32094082
5	32107076	32109076
5	32125511	32127511
5	32142889	32144957
5	32173131	32175131
5	32228952	32231027
5	32238166	32240166
5	32241200	32243200
5	32247184	32249184
5	32378272	32380272
5	32402410	32404410
5	32418999	32421162
5	32711620	32713620
5	32723856	32725856
5	32738011	32740011
5	32773925	32775925
5	32779835	32781835
5	32783907	32787413
5	33440248	33442248
5	33444503	33446503
5	33447792	33449792
5	33452516	33456170
5	33456501	33458501
5	33458962	33460962
5	33461212	33463212
5	33466745	33468799
5	33548394	33550394
5	33575733	33578086
5	33587847	33589881
5	33623415	33625415
5	33648673	33650673
5	33683121	33685121
5	33880474	33882584
5	33935886	33939163
5	33943813	33945876
5	33983409	33985629
5	33988503	33990503
5	33997931	33999931
5	34041976	34044200
5	34810129	34813039
5	34822076	34825108
5	34910674	34914603
5	34936687	34938687
5	34940233	34942233
5	34944004	34946012
5	34948743	34950743
5	34997822	34999822
5	35002889	35004889
5	35013124	35015124
5	35025511	35027511
5	35032579	35034631
5	35036146	35038160
5	35046981	35048981
5	35064513	35066862
5	35640619	35642648
5	35648515	35650515
5	35658130	35660180
5	35666239	35668320
5	35669293	35671293
5	35690247	35692247
5	35693424	35695424
5	35696848	35698848
5	35704881	35706881
5	35726792	35728792
5	35752855	35754855
5	35773059	35775059
5	35778248	35780390
5	35805814	35807960
5	35870197	35872197
5	35872681	35874681
5	35875524	35877565
5	35920173	35922173
5	35953509	35958417
5	35964704	35966707
5	35987652	35989652
5	36035005	36037005
5	36038674	36040674
5	36051004	36053004
5	36104185	36106254
5	36115637	36117637
5	36122065	36124065
5	36135605	36137605
5	36165712	36169429
5	36169455	36172756
5	36181043	36184992
5	36194297	36196297
5	36218710	36220710
5	36225649	36227649
5	36240877	36242877
5	36250528	36252528
5	36252860	36254860
5	36256056	36258056
5	36300440	36302440
5	36607546	36609546
5	36628559	36630582
5	36676218	36678218
5	36685231	36687285
5	36970059	36972059
5	36999933	37001933
5	37021184	37023376
5	37023802	37025802
5	37056303	37058303
5	37063993	37065993
5	37107461	37109461
5	37119365	37123573
5	37124342	37126346
5	37164672	37170474
5	37178549	37186095
5	37186941	37188941
5	37197956	37199956
5	37200753	37202772
5	37291032	37293032
5	37298623	37304392
5	37308328	37311845
5	37330792	37332792
5	37348324	37350324
5	37696805	37698805
5	38337807	38339807
5	38349704	38353350
5	38369430	38371430
5	38406060	38408060
5	38411702	38413702
5	38417311	38419311
5	38437443	38439444
5	38450553	38452553
5	38457491	38459491
5	38463075	38465078
5	38481105	38483202
5	38489320	38491320
5	38492809	38494809
5	38505031	38507031
5	38509743	38513002
5	38522530	38524530
5	38529662	38531735
5	38882961	38884992
5	38903505	38905505
5	38920864	38926391
5	38932265	38934455
5	38945640	38947640
5	38949158	38951729
5	38958314	38960314
5	38971038	38973038
5	38974684	38976684
5	38977743	38979743
5	38981074	38983074
5	39129718	39131718
5	39134091	39136091
5	39200957	39203604
5	39305790	39307790
5	39315045	39317049
5	39330851	39332851
5	39340337	39343241
5	39375107	39377896
5	39380653	39383773
5	39387465	39389465
5	39393413	39395413
5	40680475	40682475
5	40691397	40693397
5	40715561	40717561
5	40727582	40729582
5	40763863	40766119
5	40774044	40776517
5	40797256	40799272
5	40831669	40833669
5	40840509	40844764
5	40852377	40855004
5	40954509	40956509
5	40957215	40960649
5	40963933	40965945
5	40971517	40973680
5	40997208	41001851
5	41003587	41010468
5	41016996	41020081
5	41032943	41034943
5	41037870	41040557
5	41041196	41043196
5	41048430	41050430
5	41054870	41058382
5	41066259	41068259
5	41142030	41144030
5	41148479	41150479
5	41153005	41156095
5	41157777	41162898
5	41175765	41177765
5	41185184	41187184
5	41198937	41204323
5	41380934	41383364
5	41509621	41511621
5	41903511	41905511
5	41908851	41913258
5	41928895	41930895
5	41933294	41935294
5	42694045	42696045
5	42698957	42700957
5	42758295	42760295
5	42761590	42763590
5	42796018	42798018
5	43138313	43140313
5	43173669	43175669
5	43244944	43247015
5	43276325	43278325
5	43290288	43292288
5	43293948	43295948
5	43445553	43447553
5	43538081	43540081
5	43542218	43544218
5	43554967	43556967
5	43612185	43614185
5	43644559	43646559
5	43654948	43657159
5	44387485	44389714
5	44808433	44810454
5	44812261	44814261
5	45261896	45263899
5	45694972	45696995
5	49706203	49708221
5	49723058	49725058
5	50054474	50056475
5	50058075	50060075
5	50073426	50075426
5	50089968	50092162
5	50116137	50118148
5	50123195	50126738
5	50684514	50686756
5	50688433	50690433
5	52095486	52097850
5	52156345	52158345
5	52159892	52161892
5	52176771	52178771
5	52193132	52195132
5	52213702	52215702
5	52228791	52230791
5	52239850	52241850
5	52346353	52348353
5	52352918	52354918
5	52355735	52357735
5	52359928	52361928
5	52375415	52380179
5	52385424	52387424
5	52396248	52398944
5	52777745	52781013
5	52941135	52943135
5	53750640	53752966
5	53813532	53816501
5	54276826	54278968
5	54280100	54282318
5	54326293	54328428
5	54328605	54330605
5	54403173	54405173
5	54409065	54411150
5	54419734	54421734
5	54422154	54425443
5	54458890	54460890
5	54467450	54469450
5	54526476	54530218
5	54557510	54559510
5	54562057	54564057
5	54564332	54567451
5	54571097	54573097
5	54576306	54580517
5	54580664	54582664
5	54588934	54595444
5	54602910	54604910
5	54617191	54619191
5	54623619	54625619
5	54648046	54650046
5	54673963	54675963
5	54717710	54719710
5	54770166	54772253
5	54829411	54831428
5	54922792	54924792
5	54928694	54930694
5	54947418	54949538
5	54959668	54961668
5	54964406	54966406
5	55041032	55043032
5	55058024	55060036
5	55074860	55076860
5	55082785	55084785
5	55087580	55089580
5	55146452	55148452
5	55167173	55169173
5	55202186	55205148
5	55205391	55207391
5	55211675	55213952
5	55235935	55237935
5	55242405	55244420
5	55249787	55251787
5	55255304	55257305
5	55259013	55261013
5	55271109	55273109
5	55405961	55408268
5	55411453	55413572
5	55438628	55440628
5	55454702	55456702
5	55465560	55467573
5	55470984	55473102
5	56110402	56112481
5	56154627	56156679
5	56167656	56169680
5	56169947	56171947
5	56173813	56175813
5	56175979	56180470
5	56182327	56184327
5	56207889	56209889
5	56218378	56220412
5	56225525	56227525
5	56230283	56232283
5	56245476	56247476
5	56525724	56527724
5	56541226	56543905
5	56544244	56546244
5	56557424	56559443
5	56776481	56779405
5	57754609	57756609
5	57789635	57791785
5	57912472	57914472
5	58119919	58121919
5	58146051	58148051
5	58333716	58335716
5	59894065	59896065
5	59940348	59944346
5	60082166	60084166
5	60169512	60171512
5	60197331	60200529
5	60239770	60241770
5	60447648	60449648
5	60455001	60457001
5	60627151	60629603
5	60824947	60826947
5	60838284	60841042
5	61642871	61644871
5	61658528	61660528
5	61687760	61689760
5	61693709	61695709
5	61698176	61700176
5	61713879	61715879
5	61744779	61746779
5	61761978	61763978
5	61801087	61803087
5	61825601	61827601
5	61845198	61847198
5	61874291	61876399
5	61922103	61924103
5	63255910	63258512
5	63508810	63511340
5	63664634	63666634
5	63801483	63803588
5	63985609	63987609
5	63990380	63992407
5	64019313	64021314
5	64069617	64071617
5	64465548	64467548
5	64491923	64493923
5	64509758	64512194
5	64624291	64626291
5	64628909	64630909
5	64746447	64749677
5	64823364	64825364
5	64847323	64849334
5	64880823	64882823
5	64886314	64888315
5	64889384	64891384
5	64899798	64901798
5	64913016	64915016
5	64941912	64943912
5	64955563	64957563
5	64959327	64961327
5	64975323	64977539
5	65075023	65078215
5	65083069	65085210
5	65087401	65089401
5	65104878	65106878
5	65308463	65311534
5	65320775	65322784
5	65333291	65335291
5	65348449	65351754
5	65369878	65371878
5	65465749	65467749
5	65469854	65471854
5	65473560	65475560
5	65891507	65893780
5	66083511	66085587
5	66397418	66401357
5	66426716	66428716
5	66436945	66438945
5	66440171	66442171
5	66458042	66463589
5	66477939	66482826
5	68409263	68414096
5	68469159	68471159
5	68472072	68474121
5	68486643	68488643
5	68530239	68532239
5	68549426	68551426
5	68577786	68579845
5	68602851	68604851
5	68647074	68649076
5	68659800	68663421
5	68667039	68670714
5	68679646	68681646
5	68691238	68693375
5	68708909	68710909
5	68714339	68716858
5	68727433	68729878
5	68803987	68806317
5	68829551	68831551
5	68848496	68850496
5	68867345	68869345
5	70307607	70309643
5	70350261	70352261
5	70758923	70760923
5	70762216	70764216
5	70784311	70786311
5	70790167	70792182
5	70804429	70807573
5	70808074	70812995
5	70817583	70819583
5	70839911	70841994
5	70848141	70850141
5	70854826	70856826
5	70859626	70861710
5	70891163	70893163
5	70899186	70901186
5	70944029	70946029
5	71014267	71016267
5	71489718	71496574
5	71515795	71517795
5	71532870	71534870
5	71615317	71619019
5	71630679	71632679
5	71738748	71741098
5	71742097	71744097
5	71755169	71758305
5	72150656	72152656
5	72160500	72162500
5	72172136	72174136
5	72182010	72184010
5	72195852	72197852
5	72263366	72265366
5	72312079	72314079
5	72346178	72348178
5	72363574	72365574
5	72382471	72384471
5	72418379	72420659
5	72423321	72425321
5	72794005	72796005
5	72797349	72799426
5	72850349	72852349
5	72857656	72859686
5	72862178	72866494
5	72867426	72869426
5	72874706	72876706
5	73047867	73049994
5	73127166	73129166
5	73143874	73145882
5	73163033	73166928
5	73182502	73184502
5	73188035	73191312
5	73192841	73194858
5	73204382	73208116
5	73930446	73932446
5	73980299	73982361
5	73991527	73993527
5	74008383	74010383
5	74010448	74012473
5	74015999	74017999
5	74020846	74022855
5	74025093	74027093
5	74027903	74029903
5	74031685	74033685
5	74040964	74042964
5	74045419	74047419
5	74065490	74067490
5	74076441	74078575
5	74090890	74092890
5	74095834	74097834
5	74324032	74326853
5	74638762	74640762
5	74645119	74648129
5	74649943	74652288
5	74653536	74656967
5	74675922	74678845
5	74684474	74686474
5	74711803	74713803
5	74800899	74802899
5	74878119	74880133
5	74891126	74893973
5	74980076	74982154
5	74985312	74987348
5	75002659	75004659
5	75426934	75428934
5	75489776	75491776
5	75504567	75506567
5	75580068	75582106
5	75590701	75592769
5	75595577	75597600
5	75620300	75622328
5	75857267	75859369
5	75884523	75887292
5	75901051	75903102
5	75912609	75915344
5	75926817	75928817
5	75931910	75933933
5	75966665	75968665
5	75990328	75992328
5	76027164	76030200
5	76127699	76130449
5	76170301	76172302
5	76253700	76255700
5	76325675	76327675
5	76330387	76332387
5	76350370	76352370
5	76354438	76356533
5	76357892	76359892
5	76372168	76374168
5	76505931	76507997
5	76626230	76628230
5	76645903	76647903
